# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.4820050258466239,1.9076098348996708,0.7737129997460012,83.64511312491483,0.9640100516932475,2.0,0.0017042391893825697,90.0,0.09429809520395271,0.0
 0.48683975940692226,1.9081282648818907,0.7783683282092981,83.64556903108038,0.9736795188138442,2.0,0.002067353758320506,90.0,0.11553578704413993,0.0
 0.4916573719743046,1.9086499601524014,0.783053391638305,83.64612563774004,0.9833147439486088,2.0,0.0024194575036736647,90.0,0.13655022831253277,0.0
 0.4964580035634956,1.9091748726136664,0.7877678373177563,83.64678116507959,0.9929160071269908,1.999999999999977,0.0027611638056058737,90.0,0.15735595000380845,-2.9706308063240118e-12
 0.5012417870901962,1.9097029541681494,0.7925113125323867,83.64753392188103,1.002483574180392,2.0,0.003093046122996922,89.99999999999999,0.1779670024786879,2.981051163681896e-12
 0.5060088487523148,1.9102341567183148,0.7972834645669308,83.64838230155569,1.012017697504629,2.0,0.0034156495160923275,90.0,0.1983969846088034,0.0
 0.5107593083860819,1.9107684321666254,0.8020839407061231,83.64932477842252,1.0215186167721633,2.0,0.003729496085320358,90.0,0.21865905366708413,0.0
 0.5154932797989803,1.911305732415546,0.8069123882346981,83.65035990413176,1.0309865595979602,2.0,0.004035073177087295,90.0,0.23876597855036608,-3.0123115515766687e-12
 0.5202108710812512,1.9118460093675398,0.8117684544373905,83.65148630443066,1.040421742162502,2.0,0.004332828057959436,89.99999999999999,0.25873013233158043,3.0227411464917747e-12
 0.5249121848975848,1.912389214925071,0.8166517865989349,83.6527026759765,1.0498243697951692,2.0,0.004623203260918343,90.0,0.27856354163508446,3.0331800821724922e-12
 0.5295973187604657,1.912935300990603,0.8215620320040657,83.65400778345838,1.059194637520931,2.0,0.004906610418180194,90.00000000000001,0.29827788705504754,-3.0436309931612845e-12
 0.534266365286517,1.9134842194666,0.8264988379375175,83.65540045679074,1.0685327305730337,2.0,0.005183458408419995,90.0,0.3178845413986197,0.0
 0.5389194124370783,1.9140359222555257,0.8314618516840251,83.6568795885503,1.0778388248741562,2.0,0.005454110144427735,90.0,0.33739457447237853,0.0
 0.5435565437441426,1.9145903612598438,0.8364507205283227,83.6584441314944,1.0871130874882848,2.0,0.005718912432346242,90.0,0.3568187823267152,0.0
 0.5481778385226951,1.9151474883820179,0.8414650917551452,83.66009309627006,1.0963556770453897,2.0,0.0059782158556229235,90.0,0.3761676954124742,0.0
